competition_id,match_id,round,team_name,team_location,utc_start,score,completion_rate_percentage,possession_percentage,time_in_own_half,time_in_opp_half,time_in_own20,time_in_opp20,set_restarts,goal_line_dropouts,season,days_rest,season_stage,ladder_points,ladder_points_for,ladder_points_against,ladder_points_diff,ladder_position,elo,shortelo,longelo,result
9867,98672204,22,Knights,home,2016-08-06T05:00:04Z,12.658877732651,73.20824640710345,46.43886499953316,1604.4345691739989,1429.0184756155436,1122.2794297922435,700.216336100056,0,1.3869835327900026,2016,5.958298611111111,Late,7,241,642,-401,16,1361.4100856858108,1462.5815669244523,1295.9189915738255,14
9867,98672203,22,Raiders,away,2016-08-06T07:30:03Z,28.823025272323573,78.21737148339997,50.2470997291131,1451.9656760505704,1444.4895035588224,956.7172750018457,1015.1773174788743,0,1.5686091711773937,2016,6.145798611111111,Late,29,512,376,136,3,1559.0047020216234,1514.4474339480992,1593.790574800837,30
9867,98672203,22,Sharks,home,2016-08-06T07:30:03Z,22.67202177201059,72.79283377727157,49.88953732866202,1487.9616777875087,1576.8915440128076,844.7307715650288,968.0064006826912,0,1.5615796031423559,2016,4.9375,Late,37,499,292,207,1,1613.8985997603647,1530.4955597477776,1668.39426042786,14
9867,98672205,22,Storm,home,2016-08-06T09:30:05Z,22.613016639457975,79.98141465912299,49.24475083118615,1448.6557967643553,1516.2042806411896,823.3991788971061,1031.146817721143,0,2.3636859894329403,2016,6.999965277777778,Late,36,460,216,244,2,1594.8053977834134,1525.685415274177,1639.1210883740384,14
9867,98672205,22,Rabbitohs,away,2016-08-06T09:30:05Z,24.216126953782663,78.536486787001,48.37999721883868,1537.4061303775302,1475.712741883036,944.2538098744717,881.2766979020384,0,1.9350356911445388,2016,6.229155092592593,Late,14,344,484,-140,13,1421.3770242610801,1480.7014769114685,1376.5480570893033,14
9867,98672206,22,Titans,home,2016-08-07T04:00:06Z,24.81778004236056,77.2683276242513,52.22310777610828,1449.9295450707712,1615.1908730086066,821.2406813780085,996.3310429779428,0,1.0487031546627177,2016,5.791701388888889,Late,23,419,402,17,7,1506.2832336033862,1500.3582446922576,1516.266234654071,14
9867,98672206,22,Warriors,away,2016-08-07T04:00:06Z,23.201313191015352,76.68353023476165,50.13909060496024,1561.6217992648674,1432.355624330084,947.8458742899024,955.0437448444127,0,1.2560673033219578,2016,7.958356481481482,Late,22,419,436,-17,8,1515.2239756983229,1502.707124971129,1529.57717850951,24
9867,98672207,22,Cowboys,away,2016-08-07T06:00:07Z,22.515807584519088,78.42753553350283,54.01537786774818,1497.8202168086364,1470.487960436941,824.8671755910417,1033.352721965025,0,1.3788821102237276,2016,7.854155092592593,Late,28,470,269,201,4,1549.4759613459207,1513.9397001119164,1568.4813683911136,14
9867,98672207,22,Tigers,home,2016-08-07T06:00:07Z,25.176669314270782,74.54361334584408,50.24735097831591,1435.1276913449599,1560.261831537493,928.0642494995818,913.5446287637477,0,1.4944161315744484,2016,7.9375231481481485,Late,NA,NA,NA,NA,NA,1496.0032278465685,1497.900587603381,1500.2152757952665,26
9867,98672208,22,Panthers,home,2016-08-08T09:00:08Z,21.17291364062377,71.33966701859248,50.55886566862262,1479.173206501721,1459.5023761639566,901.5286325890106,1014.2346994739332,0,1.5522086149839556,2016,9.166712962962963,Late,22,392,409,-17,9,1484.2232071323137,1493.6012801070156,1486.3873474372951,38
9867,98672208,22,Roosters,away,2016-08-08T09:00:08Z,15.54582359148504,74.10778303268314,47.8854031594917,1455.7948921051254,1498.4901788812444,1045.635264373751,826.7694964577374,0,2.066748522635858,2016,10.965358796296297,Late,12,335,461,-126,15,1419.7889165307772,1476.9753684656823,1389.1364285885923,18
9867,98672301,23,Bulldogs,home,2016-08-11T09:50:01Z,24.114442636670553,78.80352921482387,52.1076386998206,1507.0121728807098,1474.4481460512945,866.6967269628512,974.2052117084295,0,2.734896800120215,2016,5.2013541666666665,Late,30,450,360,90,4,1543.8484352373541,1511.7272597913498,1564.752601106856,20
9867,98672301,23,Eagles,away,2016-08-11T09:50:01Z,15.649030386566082,75.4967782115283,49.82719008193617,1432.3492437614686,1486.568569553348,987.085612647843,921.0697811009245,0,1.182961528574498,2016,5.999988425925926,Late,NA,NA,NA,NA,NA,1458.2248322334367,1488.364654092273,1441.032425675945,16
9867,98672302,23,Broncos,home,2016-08-12T09:50:02Z,19.320376214990965,74.6621239831351,51.40191728786602,1481.401254086889,1518.4264638522384,856.4008548058463,965.9059449162646,0,1.3039963785631914,2016,8.000011574074074,Late,26,446,378,68,6,1518.8479831513214,1508.4208540482748,1511.6178063101445,38
9867,98672302,23,Eels,away,2016-08-12T09:50:02Z,13.675902427457263,70.10911837902248,47.78661024627724,1542.7742837851279,1474.0100357189751,980.8801368741946,820.0554145926959,0,1.8108898168975684,2016,7,Late,14,194,222,-28,13,1508.2291019048162,1504.1474987431504,1502.938936707919,16
9867,98672303,23,Titans,away,2016-08-13T05:00:03Z,24.168713239818924,77.31222796679623,52.26972130954178,1434.393772366525,1614.6994206280901,824.046240495328,1005.5511803992663,0,1.1657809653829547,2016,6.041631944444444,Late,23,433,426,7,10,1495.0791038262948,1497.875145986997,1497.0320994990554,18
9867,98672303,23,Tigers,home,2016-08-13T05:00:03Z,25.226069155414535,75.11099654509344,50.352509919616956,1443.1600298642622,1565.6461216452433,915.0403945296069,912.0719510379229,0,1.4047511636799814,2016,5.958287037037037,Late,NA,NA,NA,NA,NA,1509.259313368351,1500.5159163795172,1524.0951859726954,18
9867,98672304,23,Rabbitohs,away,2016-08-13T07:30:04Z,23.603159336555702,78.62429757978094,48.29719738570836,1549.4417625548786,1481.3099773700537,942.3785812820034,880.4800960279161,0,2.0589335496758663,2016,6.916655092592593,Late,14,358,499,-141,14,1426.6838347534824,1481.02336570654,1389.319344951049,40
9867,98672304,23,Warriors,home,2016-08-13T07:30:04Z,23.24923439955443,77.00251842067594,49.95074516866262,1564.3444913089754,1417.874286870279,959.9751218325082,949.8211201537479,0,1.4207032651226406,2016,6.145810185185185,Late,24,443,450,-7,8,1526.4281054754142,1505.1902236763895,1548.8113136645256,22
9867,98672305,23,Sharks,away,2016-08-13T09:30:05Z,22.151700465689956,72.50526375063527,50.0161650889423,1472.3639771202581,1576.298051372039,842.5869252711271,983.1260166417296,0,1.4678848269538145,2016,7.083356481481482,Late,37,513,322,191,2,1600.5966000105468,1527.8801662538963,1644.164535525133,18
9867,98672305,23,Dragons,home,2016-08-13T09:30:05Z,14.000104174434137,75.21934070981571,49.803772358966434,1537.5879286942065,1496.1790509007892,969.4884101326064,823.4106234851915,0,2.0095548706072006,2016,8.986157407407408,Late,20,257,422,-165,12,1455.4734596233982,1490.1099595898454,1423.0843722686332,32
9867,98672306,23,Knights,home,2016-08-14T04:00:06Z,12.73934506869194,73.37575162267724,46.35253309956117,1617.6084950235588,1439.277367078611,1103.2426640047088,693.5433559340526,0,1.4837645208226025,2016,7.958356481481482,Late,7,255,670,-415,16,1355.2919418659028,1460.4175819022025,1288.6560438626148,6
9867,98672306,23,Panthers,away,2016-08-14T04:00:06Z,22.18253882218634,71.61928699747693,50.76533372850526,1498.9028141116178,1473.932233594119,874.97691463367,1004.3206175054972,0,1.5790760980849183,2016,5.791643518518518,Late,24,430,427,3,7,1493.6145736610829,1495.981738289635,1500.9308998677031,42
9867,98672307,23,Cowboys,away,2016-08-14T06:00:07Z,22.00485912944794,77.38188340149266,53.65445519568329,1506.951003800118,1476.3986828107245,828.7151450555792,1014.0115586471236,0,1.416149183610304,2016,7,Late,28,484,295,189,5,1536.2198758241382,1511.3243713357801,1544.6014582136847,10
9867,98672307,23,Roosters,home,2016-08-14T06:00:07Z,15.693074175995935,74.10131605072215,47.772278969922205,1470.4471985788177,1517.0607681483698,1033.8371485113257,804.7033266702732,0,1.9427436112777066,2016,5.874988425925926,Late,12,353,499,-146,15,1410.397550002008,1474.594910283063,1374.5928761581843,22
9867,98672308,23,Raiders,home,2016-08-15T09:00:08Z,28.893643755984158,78.20432919439598,50.112273745366316,1458.867735487536,1431.500133345293,972.5142385017349,1002.8066784301419,0,1.65449262090675,2016,9.06255787037037,Late,31,542,390,152,3,1572.3067017714413,1517.0628274419805,1618.020299703564,22
9867,98672308,23,Storm,away,2016-08-15T09:00:08Z,22.096235641090495,79.6825297795756,49.47006578131498,1455.876448958494,1529.5120238027184,826.0752281632798,1024.0580086578743,0,2.401864830066964,2016,8.979201388888889,Late,38,475,230,245,1,1589.498587291011,1525.3635264791055,1626.3498005122926,8
9867,98672401,24,Broncos,home,2016-08-18T09:50:01Z,20.441153642091507,74.862396544147,51.497802250594056,1463.0171788416756,1518.1008760211039,865.0768035174955,975.0915882212888,0,1.2857565958494,2016,5.999988425925926,Late,28,484,394,90,6,1529.9966111875472,1510.8901063355963,1531.118314304266,20
9867,98672401,24,Bulldogs,away,2016-08-18T09:50:01Z,23.86757607847032,78.81531746193444,51.86118037783136,1515.2314425078673,1479.8212572882169,885.0749233450803,976.2328990059237,0,2.750802992113002,2016,7,Late,32,470,376,94,4,1552.5703390871852,1514.059405245253,1577.917200430381,10
9867,98672407,24,Panthers,home,2016-08-19T09:50:07Z,23.37158649285516,71.34212977762832,50.77941370479495,1496.4486452649207,1484.076299578472,871.1382997556499,997.7013804551674,0,1.6043315321998233,2016,5.24306712962963,Late,26,472,433,39,7,1500.7636279953078,1498.2267236690482,1510.0346224657394,40
9867,98672407,24,Tigers,away,2016-08-19T09:50:07Z,24.792505006089662,74.98433675238785,50.45135932443994,1464.0304280724065,1567.0473543465287,907.7779708578305,895.2676339756475,0,1.3804660938591826,2016,6.201435185185185,Late,NA,NA,NA,NA,NA,1508.7902136864893,1500.496914874993,1522.540452635567,10
9867,98672403,24,Titans,away,2016-08-20T05:00:03Z,23.798590445429788,77.05349428878846,52.01353803096927,1443.6701460245336,1625.2774553904046,812.5234660656083,992.8581095753102,0,1.2758341074599775,2016,7,Late,25,452,444,8,8,1495.5482035081566,1497.8941474915212,1498.586832836184,26
9867,98672403,24,Knights,home,2016-08-20T05:00:03Z,12.334984364570424,72.7532065253166,46.511381113587504,1619.1319853221453,1440.4007250538943,1090.6881041644262,700.5907545780094,0,1.3947386495732463,2016,6.041631944444444,Late,7,261,712,-451,16,1348.1428875316778,1458.1725965227893,1279.5523212645785,6
9867,98672405,24,Eagles,home,2016-08-20T07:30:05Z,15.670088563372117,75.7069715188366,49.95755867702,1440.2482891357806,1496.0144553801472,988.3404758889724,936.1855942348691,0,1.1719838368600282,2016,8.902824074074074,Late,NA,NA,NA,NA,NA,1449.5029283836056,1486.0325086383698,1427.86782635242,18
9867,98672405,24,Storm,away,2016-08-20T07:30:05Z,21.250461502625065,79.28157799280108,49.44186183443608,1459.4838620209844,1525.6413023745554,821.810714473483,1027.354528138402,0,2.3177529402629458,2016,4.937465277777778,Late,38,483,252,231,1,1577.4300056931343,1522.8038095099114,1605.870407744775,38
9867,98672404,24,Cowboys,home,2016-08-20T09:30:04Z,21.284567581681063,77.4789703974031,53.31518788394229,1503.473943572111,1462.8747618420812,861.8522363522445,996.6708651282961,0,1.3911802325936857,2016,6.145798611111111,Late,28,494,317,177,5,1520.7281950002487,1508.5610617911088,1515.5278629778018,34
9867,98672404,24,Warriors,away,2016-08-20T09:30:04Z,23.174280335581166,76.64236731543538,49.71370045854287,1556.223821830437,1413.0218296580622,975.0366145225578,944.011852944523,0,1.455461069215282,2016,7.083333333333333,Late,24,465,491,-26,9,1511.7144124022848,1502.5166090637442,1520.2250431907817,6
9867,98672406,24,Raiders,home,2016-08-21T04:00:06Z,28.48002513062511,78.31206944273222,50.16553732064434,1459.235671358284,1436.5701253445754,978.9033841916307,987.9382777243334,0,1.615223063652345,2016,5.791643518518518,Late,33,564,398,166,3,1584.3752833693181,1519.6225444111747,1638.4996924710815,28
9867,98672406,24,Eels,away,2016-08-21T04:00:06Z,13.815348281809827,70.22257127628113,47.739413631500604,1540.9878267580202,1456.0694335758365,989.167328661743,830.9120897171342,0,1.8222364278837144,2016,8.75699074074074,Late,14,210,260,-50,14,1497.0804738685904,1501.678246455829,1483.4384287137975,18
9867,98672402,24,Dragons,away,2016-08-21T06:00:02Z,15.08009792396809,75.86618026722678,49.93554601742845,1527.4126529725543,1491.4283078467417,968.8591055246501,838.2059860760801,0,2.0089815783707685,2016,7.854131944444444,Late,22,289,440,-151,11,1471.51583690878,1492.8806724696044,1454.332143855432,6
9867,98672402,24,Roosters,home,2016-08-21T06:00:02Z,16.07148972543618,74.45523708767882,48.02594223172687,1457.2803666640887,1512.9771220594675,1015.3069196006461,839.2811270700568,0,1.886178994601044,2016,6.99994212962963,Late,14,375,509,-134,15,1425.8892308258976,1477.3582198277343,1403.6664713940672,42
9867,98672408,24,Sharks,away,2016-08-22T09:00:08Z,21.90259843774856,73.31494792559715,49.895195183605765,1469.0421384930426,1563.8001682897168,856.2317097548595,981.6784556432259,0,1.4998117373365856,2016,8.979201388888889,Late,37,531,354,177,2,1584.554222725165,1525.1094533741373,1612.9167639383343,6
9867,98672408,24,Rabbitohs,home,2016-08-22T09:00:08Z,24.586969776362363,79.3668397249941,48.639365542565855,1536.6952568015859,1478.1713787278504,937.0158664050832,900.3112902662413,0,2.1153975366953146,2016,9.062546296296297,Late,16,399,521,-122,13,1441.3975278266118,1483.6969803191853,1417.905615424793,12
9867,98672501,25,Bulldogs,home,2016-08-25T09:50:01Z,23.035521513762102,77.98639841421837,51.86950955516148,1517.0175559573952,1480.611981850924,902.9504279443754,953.2989250655683,0,2.705754812586222,2016,7,Late,32,480,396,84,4,1540.324205969684,1511.5366009389413,1555.2394152855309,16
9867,98672501,25,Cowboys,away,2016-08-25T09:50:01Z,22.0474935267802,77.75023217355891,53.656276610905756,1495.1055069577844,1469.5422761315563,835.8811021711098,1027.2306132205983,0,1.3077094186380644,2016,5.0138541666666665,Late,30,528,323,205,5,1531.9299087748477,1511.0175728450004,1535.7982379335026,24
9867,98672502,25,Broncos,away,2016-08-26T09:50:02Z,20.414684423566015,75.17065275149818,51.287934115558414,1464.8161481111752,1519.7148234598376,848.8121953064457,987.5660929280115,0,1.328611200098436,2016,8.000011574074074,Late,30,504,404,100,6,1542.2427443050483,1513.412910641908,1553.7960994491161,26
9867,98672502,25,Storm,home,2016-08-26T09:50:02Z,22.25543381246756,79.26468331323302,49.65535012436992,1467.1348302997253,1521.282824232082,805.802071605074,1041.2532564500978,0,2.178687763847169,2016,6.0971875,Late,40,521,270,251,1,1584.8771810723058,1525.0402022470298,1616.435194454867,16
9867,98672504,25,Raiders,away,2016-08-27T05:00:04Z,28.4512236227876,78.7733452761683,50.39560508140568,1457.781531076787,1442.235917823901,976.2691811401329,983.3219810608734,0,1.6983096798332045,2016,6.041643518518518,Late,35,592,416,176,3,1593.0451598492575,1521.9935394945808,1650.1225991154647,44
9867,98672504,25,Eagles,home,2016-08-27T05:00:04Z,15.80988324956979,76.0845532277064,49.780105156398804,1441.0133917876337,1501.4735880573382,1004.580047335634,913.314458580777,0,1.4616648066484268,2016,6.89582175925926,Late,NA,NA,NA,NA,NA,1442.055753004434,1483.7961159012514,1417.303039642328,30
9867,98672503,25,Titans,home,2016-08-27T07:30:03Z,23.930675018704,77.41028463146115,52.31272574911112,1441.6499372630617,1615.6608080669803,810.8120581016718,1002.8266230007916,0,1.1992840610123787,2016,7.104166666666667,Late,27,478,450,28,8,1502.442238253832,1500.1095667814727,1507.4198406271469,14
9867,98672503,25,Panthers,away,2016-08-27T07:30:03Z,24.369291303283852,72.22160199097063,51.21264888250725,1471.1017265490254,1472.1917216037637,863.030001770311,1040.4392976278573,0,1.688071640267834,2016,7.9027314814814815,Late,28,512,443,69,7,1512.5292580027337,1500.7430587754143,1530.7542051779571,14
9867,98672505,25,Sharks,home,2016-08-27T09:30:05Z,20.948442531483643,73.23605105006132,50.02148347258942,1469.6996101834602,1581.1521581923337,849.4378071695679,967.3577483046323,0,1.4098230330963903,2016,5.020798611111111,Late,37,537,366,171,2,1568.5669017014563,1522.312869905517,1582.7381267161704,36
9867,98672505,25,Roosters,away,2016-08-27T09:30:05Z,17.62720034191001,74.42792286241809,48.444385697823265,1452.9435446642433,1504.3384947358995,991.0485044246074,879.5842594458534,0,1.8330082549249813,2016,6.145868055555556,Late,16,417,515,-98,14,1438.8908337135276,1479.9698385971385,1426.5625221746152,12
9867,98672506,25,Warriors,home,2016-08-28T04:00:06Z,22.143823515446293,75.70382527650925,49.19087843103029,1557.2903925206106,1410.0805198785786,1006.8944176512044,913.1111417678516,0,1.7281334050623653,2016,7.770856481481482,Late,24,471,525,-54,9,1500.5126986276857,1500.0600980098527,1499.9546682350808,24
9867,98672506,25,Tigers,away,2016-08-28T04:00:06Z,23.904954705724283,75.04527654724457,49.94427776497355,1453.348602388062,1537.4645130857368,955.9112926063608,885.7115759371087,0,1.4776381282276319,2016,8.75693287037037,Late,NA,NA,NA,NA,NA,1497.0245836790634,1497.980579768627,1501.8208699233492,36
9867,98672507,25,Knights,home,2016-08-28T06:00:07Z,11.954885302696198,72.8280141337976,46.30069824677226,1609.8840662028165,1438.5766815506609,1094.7868179145605,705.5953093033289,0,1.5510543305988518,2016,8.041712962962963,Late,7,267,738,-471,16,1341.2488527860023,1455.9571772328377,1270.7193134736156,12
9867,98672507,25,Rabbitohs,away,2016-08-28T06:00:07Z,23.831751589780623,79.40482934149446,48.6010036100119,1555.6735413934907,1478.2810960041795,925.3749144207782,890.8726128502668,0,2.2284736844935957,2016,5.874988425925926,Late,18,411,527,-116,13,1457.3848488503204,1486.4935637878057,1448.0842526469569,34
9867,98672508,25,Eels,home,2016-08-29T09:00:08Z,14.066427384901239,69.78921699970427,47.63504881361057,1540.388557152539,1454.8052675612864,984.4772889420384,837.1573643341061,0,1.7729022422106915,2016,8.20835648148148,Late,14,228,288,-60,15,1488.410597388651,1499.3072513724228,1471.8155220694143,30
9867,98672508,25,Dragons,away,2016-08-29T09:00:08Z,14.535292048530003,75.87420945119317,49.639413256382745,1517.907893794201,1485.0426093759372,1001.3875591931711,824.5736269115154,0,2.0684426836685224,2016,8.125069444444444,Late,22,295,482,-187,11,1458.51423402115,1490.2690537002002,1431.436093074884,18
