result,match_id,date,round,season_stage,away_result,home_result,away_team,home_team,goals_per_kick_away,goals_per_kick_home,m_per_run_away,m_per_run_home,tb_per_run_away,tb_per_run_home,lb_per_run_away,lb_per_run_home,offs_per_run_away,offs_per_run_home,ta_per_touch_away,ta_per_touch_home,lba_per_touch_away,lba_per_touch_home,kick_per_touch_away,kick_per_touch_home,pass_per_touch_away,pass_per_touch_home,km_per_kick_away,km_per_kick_home,tries_per_game_away,tries_per_game_home,err_per_touch_away,err_per_touch_home,points_per_game_away,points_per_game_home,tackles_time_away,tackles_time_home,saves_per_game_away,saves_per_game_home,miss_per_t_away,miss_per_t_home,pen_per_t_away,pen_per_t_home,ineff_per_t_away,ineff_per_t_home,score_away,score_home,completion_rate_percentage_away,completion_rate_percentage_home,possession_percentage_away,possession_percentage_home,time_in_own_half_away,time_in_own_half_home,time_in_opp_half_away,time_in_opp_half_home,time_in_own20_away,time_in_own20_home,time_in_opp20_away,time_in_opp20_home,set_restarts_away,set_restarts_home,goal_line_dropouts_away,goal_line_dropouts_home,days_rest_away,days_rest_home,ladder_points_away,ladder_points_home,ladder_points_for_away,ladder_points_for_home,ladder_points_against_away,ladder_points_against_home,ladder_points_diff_away,ladder_points_diff_home,ladder_position_away,ladder_position_home,elo_away,elo_home,shortelo_away,shortelo_home,longelo_away,longelo_home,goals_per_kick_diff,m_per_run_diff,tb_per_run_diff,lb_per_run_diff,offs_per_run_diff,ta_per_touch_diff,lba_per_touch_diff,kick_per_touch_diff,pass_per_touch_diff,km_per_kick_diff,tries_per_game_diff,err_per_touch_diff,points_per_game_diff,tackles_time_diff,saves_per_game_diff,miss_per_t_diff,pen_per_t_diff,ineff_per_t_diff,score_diff,completion_rate_percentage_diff,possession_percentage_diff,time_in_own_half_diff,time_in_opp_half_diff,time_in_own20_diff,time_in_opp20_diff,set_restarts_diff,goal_line_dropouts_diff,days_rest_diff,ladder_points_diff,ladder_points_for_diff,ladder_points_against_diff,ladder_points_diff_diff,ladder_position_diff,elo_diff,shortelo_diff,longelo_diff,prhome,shortprhome,longprhome
A,113550905,2021-05-08T07:30:00Z,9,Early,36,28,Titans,Tigers,0.027858943826258444,0.039825412413890975,8.680023978530496,8.689348081286184,0.16389797159937966,0.1922764357383079,0.029987055987062517,0.029461231817309332,0.04995802408259021,0.054302171071851986,0.005205733895265751,0.004958349426203762,0.007837053331205605,0.0056216119360729235,0.02195647025674656,0.025942395343915712,0.3207330030378035,0.2961514732601905,5.633728216359011,4.6898786623599635,0.20644563992020426,0.20702669129402712,0.03602125384081449,0.028653863579904796,1.0605714762765726,1.099349841115045,34.04223632065312,31.458059916691553,0.028093008227887503,0.08270801355174341,0,0,0.021399968006603286,0,0,0,20.19540012441385,19.232232253173713,75.24847460164122,77.87883044548607,48.30543469159664,49.260280336424024,1302.0907845564482,1291.9130503441918,1235.9769304776264,1287.6182891915187,1196.884280542729,1216.471675070198,1101.9186437878645,1062.7743496430642,1.464747514465153,1.5030924081207564,1.3808380096968083,1.229566550470722,7.899305555555555,6.059027777777778,6,0,182,0,191,0,-9,0,8,0,1385.1416276367552,1394.8472397598748,1406.2632293535105,1430.1556899367426,1382.4592666319727,1368.3705819222355,0.01196646858763253,0.009324102755687846,0.02837846413892825,-5.258241697531849e-4,0.004344146989261777,-2.473844690619887e-4,-0.002215441395132681,0.003985925087169152,-0.02458152977761302,-0.9438495539990477,5.810513738228607e-4,-0.007367390260909695,0.03877836483847252,-2.584176403961564,0.05461500532385591,0,0,0,-0.9631678712401381,2.6303558438448533,0.9548456448273868,-10.177734212256382,51.64135871389226,19.587394527469087,-39.14429414480037,0.03834489365560345,-0.1512714592260862,-1.8402777777777777,0,0,0,0,0,9.705612123119636,23.89246058323215,-14.088684709737208,0.5139638665097223,0.5343299159170871,0.47973585872573854
H,113550906,2021-05-08T09:35:00Z,9,Early,18,19,Broncos,Cowboys,0.04034331702388763,0.041657534226430655,8.614331297107661,8.873229498728492,0.1546083552026331,0.14796485585216151,0.01571885705525406,0.019331280388710518,0.0802663893015822,0.04264486073655751,0.0033097877849864606,0.003910703699196779,0.004415149788002945,0.004041955141897516,0.032118623758890956,0.028833249001871324,0.2701973826592289,0.28180315897871405,5.95173952792152,5.1001642738532125,0.1492844718107169,0.1864492419919278,0.042708591501552366,0.03738413540766279,0.8665918463229089,1.0692189368299603,29.38441757260941,29.923087068718008,0.030738585694559326,0.01479634711834851,0,0,0,0,0,0,14.985694059285214,18.126721961232988,75.29736064376748,73.97213039332705,48.684200116823156,49.14642063990562,1328.6815279037776,1227.7648197063613,1201.4377464970244,1341.3517968003296,1369.471046055623,1221.6770305702169,945.2367729315005,1068.1306043093193,1.3175490892916746,1.4465102649811978,2.118876297021048,1.384365691630646,7.986111111111111,6.232638888888889,4,6,122,146,221,237,-99,-91,15,12,1371.1412912510123,1388.1006048648064,1446.7948549991195,1436.2140707250335,1312.8949602603118,1363.338984501829,0.0013142172025430235,0.25889820162083055,-0.006643499350471593,0.003612423333456457,-0.03762152856502469,6.009159142103186e-4,-3.73194646105429e-4,-0.0032853747570196316,0.011605776319485173,-0.8515752540683073,0.03716477018121089,-0.005324456093889575,0.2026270905070514,0.5386694961085965,-0.015942238576210816,0,0,0,3.1410279019477745,-1.325230250440427,0.46222052308246475,-100.91670819741626,139.9140503033052,-147.79401548540613,122.89383137781886,0.12896117568952326,-0.734510605390402,-1.7534722222222214,2,24,16,8,-3,16.959313613794166,-10.580784274086,50.44402424151713,0.5243870483291612,0.48477773304767774,0.5720889515226688
H,113550907,2021-05-09T04:00:00Z,9,Early,32,38,Warriors,Eagles,0.05846077651139026,0.0508534208888938,8.013531415898234,8.098371166327427,0.1355034520042136,0.16860344652866283,0.015619529646855252,0.02812899015153203,0.05301121375555274,0.05140115717621477,0.007990799108457399,0.007604942300976797,0.0066612926077425205,0.009376899376654752,0.028237811011728044,0.04755109625659141,0.26708600343545275,0.32749022490332064,6.857151739933973,8.006419028883826,0.1382230523748184,0.22745930194810665,0.041223392218164553,0.031871321160759844,0.9924432658475328,1.2801752364883316,30.533348552660673,20.758823564403826,0.02816471054902492,0.018406180078219807,0,0,0.020067523881920367,0.022984088163819593,0,0,19.03654480057764,19.69910424103643,77.83859633635967,75.21546645068564,50.293610052163906,51.19204664722066,1302.5904652325485,1259.5414739553153,1317.704599470772,1211.7583230609023,1139.1239648916853,1307.7142508810878,1084.8486257972024,1069.1198510992538,1.3418998178489097,1.5882860781178378,1.5448632450382735,1.6458260114410566,7,7.958333333333333,8,0,157,0,178,0,-21,0,7,0,1468.5916326395472,1428.353208947452,1469.7870910067052,1446.3756923943267,1477.4261548800723,1415.2096596676558,-0.00760735562249646,0.08483975042919312,0.03309999452444923,0.012509460504676778,-0.001610056579337972,-3.858568074806019e-4,0.0027156067689122314,0.019313285244863365,0.06040422146786789,1.1492672889498534,0.08923624957328824,-0.00935207105740471,0.2877319706407988,-9.774524988256847,-0.009758530470805112,0,0.002916564281899226,0,0.6625594404587893,-2.6231298856740324,0.8984365950567508,-43.0489912772332,-105.94627640986982,168.59028598940245,-15.728774697948666,0.24638626026892818,0.10096276640278301,0.958333333333333,0,0,0,0,0,-40.23842369209524,-23.411398612378434,-62.216495212416476,0.4423497817193654,0.46635918934080506,0.41140821437017155
H,113550908,2021-05-09T06:05:00Z,9,Early,12,32,Bulldogs,Dragons,0.06299606057874442,0.005564531194724958,8.710842402974684,8.47285330232608,0.15717713414559034,0.1586473479641439,0.01566380176871776,0.01397654098329306,0.0516339666058133,0,0.006388297335012958,0.0042357066624204185,0.004350559635434597,0.0053179896457789,0.041400724876113015,0.02483381916009651,0.33807849657826355,0.2394510541981081,8.463042557893148,6.818888711656967,0.16150015220872838,0.1059797457750483,0.024207634272987368,0.029996737519367416,1.0950943311239378,0.443340051832149,28.93815086549757,34.98824183260095,0.025201595830058453,0.009197960012048489,0,0,0,0.01596895709238761,0.06599730685185733,0.0454574092972631,13.167120531524908,19.125842185410075,78.03753960988352,76.860100313434,50.03925866113376,48.12343640836203,1392.6288858655084,1309.0387821826203,1238.3793293800818,1258.6419799731377,1231.010363781961,1192.125852151721,962.2036611276444,1081.3950759577426,2.2633489732312335,1.6456699189757196,1.4608254833543841,2.104745255434458,7.940972222222222,7,2,8,80,161,248,157,-168,4,16,6,1338.358787643492,1432.1845810176776,1396.1118605272216,1458.1723388183545,1296.217175988773,1421.837357344818,-0.057431529384019464,-0.2379891006486048,0.0014702138185535563,-0.0016872607854247004,0,-0.002152590672592539,9.674300103443036e-4,-0.016566905716016506,-0.09862744238015544,-1.6441538462361809,-0.05552040643368007,0.005789103246380049,-0.6517542792917889,6.05009096710338,-0.016003635818009964,0,0,-0.020539897554594226,5.958721653885167,-1.1774392964495206,-1.9158222527717257,-83.59010368288818,20.262650593055923,-38.88451163024001,119.19141483009821,-0.617679054255514,0.6439197720800738,-0.9409722222222223,6,81,-91,172,-10,93.82579337418565,62.060478291132995,125.6201813560449,0.6318367693116196,0.5883742907270337,0.6732954280727094
H,113551001,2021-05-14T08:00:00Z,10,Early,18,36,Knights,Tigers,0.026717713025304995,0.042461528120178546,8.923809213127674,8.435670774735351,0.1392919670962697,0.16072031939269732,0.01925102596626023,0.025239717048950183,0,0.05933884878771041,0.004488453680587704,0.005107182444685902,0.005136382383004527,0.0059973096824780135,0.0209472617566222,0.024307054145310262,0.2523224850032084,0.26619499960886206,5.074780525757288,4.758920534936421,0.1781691796380062,0.1816568755961626,0.036941124197714316,0.032639957175149,0.8407009885331024,1.0248294344368154,35.5433999098738,31.62139535248084,0.027390872347907134,0.027024681723264624,0.10961273942976964,0,0.009917792922692605,0,0,0,19.04308214198117,19.75829831798329,78.70547646640058,78.30610061875691,48.5334000475004,49.30466351623858,1241.5630217128369,1290.9582673235404,1357.6003397779928,1295.4411918400276,1203.1266539396845,1211.883374565986,1036.0551292504065,1060.3278886644803,1.6138480010368261,1.592906863633511,1.6139953228495285,1.1557925574424788,6.125,6.020833333333333,8,0,161,0,220,0,-59,0,10,0,1456.083819015591,1383.0260708301512,1437.9779721288214,1424.8123907775719,1468.0506542433723,1349.1811475732059,0.01574381509487355,-0.4881384383923226,0.021428352296427616,0.005988691082689953,0,6.187287640981977e-4,8.609272994734869e-4,0.0033597923886880612,0.01387251460565364,-0.3158599908208668,0.0034876959581564004,-0.004301167022565319,0.18412844590371302,-3.9220045573929596,-3.661906246425102e-4,0,0,0,0.7152161760021194,-0.3993758476436682,0.7712634687381765,49.39524561070357,-62.159147937965145,8.756720626301558,24.27275941407379,-0.020941137403315047,-0.45820276540704974,-0.10416666666666696,0,0,0,0,0,-73.05774818543978,-13.165581351249557,-118.8695066701664,0.3963841414151005,0.4810622689139129,0.33530942148058845
H,113551002,2021-05-14T10:05:00Z,10,Early,6,50,Broncos,Eagles,0.039149233668984686,0.047229870322473506,8.490242930159953,8.152346280290807,0.1490013836385039,0.16793019376971322,0.01652897472027127,0.02788183070356665,0.07598243572748092,0.055452614437949854,0.0035724598736644386,0.007635590712111255,0.0046327931907923685,0.010011303411432191,0.03108540044873344,0.04388230688980012,0.272616516572532,0.31773331574033115,5.886764575182754,7.443483123577902,0.14420396857744702,0.23436298626625884,0.04174115692771282,0.03193799923819992,0.8360311113152914,1.2995631505406222,27.88970757883767,22.52043710631637,0.027695687973310307,0.02089855056490277,0,0,0,0.022325297179027183,0,0,15.166552415728102,20.797157986574245,74.67951900514143,74.9625384636445,48.70314810981377,51.300523848387414,1338.6606362295508,1277.3889855179964,1229.3114817072028,1256.5328236772482,1344.3627832922855,1271.6113958282226,934.5425665556104,1041.6926600332986,1.358496143934174,1.6129889134307676,2.051743719199785,1.6070764507545932,6.020833333333333,5.253472222222222,4,0,140,0,240,0,-100,0,14,0,1360.2021933625829,1441.1791639679066,1441.6426323295962,1451.7121005009187,1295.7785183212186,1438.753331092849,0.00808063665348882,-0.3378966498691458,0.01892881013120931,0.011352855983295378,-0.02052982128953107,0.004063130838446816,0.005378510220639823,0.01279690644106668,0.04511679916779915,1.556718548395148,0.09015901768881182,-0.009803157689512898,0.4635320392253308,-5.3692704725213005,-0.006797137408407539,0,0,0,5.630605570846143,0.28301945850307675,2.5973757385736462,-61.27165071155446,27.221341970045387,-72.75138746406287,107.15009347768819,0.2544927694965935,-0.444667268445192,-0.7673611111111107,0,0,0,0,0,80.97697060532369,10.069468171322569,142.97481277163047,0.6144699566078607,0.5144870735509488,0.6948789726410063
A,113551003,2021-05-15T05:00:00Z,10,Early,20,18,Raiders,Bulldogs,0.007434225920721784,0.03256534587181594,8.416580697304799,8.674862156037012,0.1737424486422809,0.15958790814790377,0.022267776878694245,0.014924584814070678,0.04952734849447754,0.04432414361671807,0.005119016801789867,0.0044113504249929944,0.0074009144001501645,0.0031836730688139868,0.028137225926597956,0.02584801028587512,0.28796901837987404,0.299037699444741,7.071382194744191,5.582862469152211,0.15097704738987064,0.1488696346048651,0.03759069398099471,0.028416080167190327,0.6638353865213172,0.7684829865489987,31.391081605110926,29.17586253670895,0.03724880368064004,0.013279207573909062,0,0,0,0,0,0.06365874245957999,20.93228469382969,13.097093299633414,75.78273901001671,78.09528723329052,50.16479841057604,50.03690314146573,1294.0124539395983,1405.551152713578,1267.9115132624768,1247.956569617277,1164.384683042872,1214.1497419550433,1123.079562863806,956.3114414599858,1.5975751521271722,2.4275480348373595,1.8173239782172073,1.373175954353121,7,5.954861111111111,6,2,173,92,209,280,-36,-188,12,16,1559.4038918956996,1329.891033337659,1549.5378594326282,1391.9956034344918,1546.0962266583447,1283.1489931116814,0.02513111995109416,0.2582814587322133,-0.014154540494377116,-0.007343192064623567,-0.005203204877759472,-7.076663767968724e-4,-0.004217241331336177,-0.0022892156407228366,0.01106868106486697,-1.4885197255919804,-0.0021074127850055357,-0.009174613813804383,0.10464760002768148,-2.215219068401975,-0.02396959610673098,0,0,0,-7.835191394196276,2.312548223273808,-0.12789526911031146,111.5386987739796,-19.95494364519982,49.7650589121713,-166.76812140382015,0.8299728827101873,-0.44414802386408625,-1.0451388888888893,-4,-81,71,-152,4,-229.51285855804053,-157.5422559981364,-262.94723354666326,0.21062167063429277,0.28763745468415836,0.1803990919029719
A,113551004,2021-05-15T07:30:00Z,10,Early,32,22,Rabbitohs,Sharks,0.053584014152357015,0.02884947283023379,8.603670318865964,8.349441225222053,0.17777833110501418,0.15104181187496585,0.02167410273333553,0.017647830586774063,0.04918108767340258,0.05044453169497576,0.006587821738265133,0.005124547114918247,0.006676870693858923,0.006357568295007228,0.03460455969633639,0.02891945055516033,0.27608344856845096,0.3630303582463862,7.091605284655309,8.983727250969283,0.19188350814819996,0.14834291274354772,0.0341131741391532,0.03302705250311755,1.3419219198692498,0.8183790892218666,31.003181580902933,30.745758733116702,0.014217117341102928,0.025428645223773135,0.12580579592503627,0,0,0,0.056974945759972334,0,26.47258915952527,20.353371968598896,77.64946303687493,74.22943983289233,51.085125141566316,51.26712590340876,1307.9459486990652,1325.730057617558,1314.796229646046,1277.3876457680112,1014.5844033784058,1095.4353700408712,1215.5120434261348,1108.093574664293,1.4509169541703262,1.2418464209314306,1.4960851282612753,1.9166866446374518,8.902777777777779,7.979166666666667,14,4,235,160,174,226,61,-66,4,13,1611.8146443001806,1465.0922308454476,1562.4659593710971,1506.5824507553564,1649.304498914532,1423.2228284783646,-0.024734541322123226,-0.2542290936439109,-0.026736519230048328,-0.004026272146561465,0.0012634440215731763,-0.001463274623346886,-3.193023988516952e-4,-0.005685109141176061,0.08694690967793522,1.8921219663139741,-0.043540595404652244,-0.0010861216360356502,-0.5235428306473832,-0.2574228477862306,0.011211527882670207,0,0,0,-6.119217190926374,-3.420023203982609,0.1820007618424455,17.784108918492848,-37.40858387803473,80.85096666246545,-107.41846876184172,-0.20907053323889557,0.4206015163761765,-0.9236111111111116,-10,-75,52,-127,9,-146.722413454733,-55.883508615740766,-226.08167043616731,0.30056641365560904,0.4202636120143975,0.21392432921565327
H,113551005,2021-05-15T09:45:00Z,10,Early,16,30,Cowboys,Roosters,0.04165808217284482,0.0954296340785565,8.796554684822148,8.359499601348977,0.14945942508099266,0.18256901232726278,0.019019629636363285,0.04872571993624585,0.04062133960279658,0.04540530149822632,0.004117353833430946,0.010821332369674058,0.004169808203754036,0.010860117247423577,0.028791197324170393,0.028077638301501708,0.28281602213579116,0.326437590522642,5.006392512660115,5.756064896630484,0.18514431441368437,0.2456323944426035,0.03866326506229167,0.036762641877016534,1.0679272417185848,1.5973874174074703,30.082038149212256,28.461409842184462,0.017241899624580934,0.06347519853001977,0,0,0,0,0,0,18.179118643559008,26.76163247524312,74.27380256972744,74.39291744660676,49.25763540151128,48.856853696573175,1254.0589305239796,1289.7943982236407,1350.5706889923097,1309.5239784144903,1194.3964087360037,1074.3495783170715,1061.10276805076,1169.4729470100147,1.659719649082326,1.5819066005346394,1.301303750132807,1.9674546928890042,7.006944444444445,7.993055555555555,8,12,165,254,255,131,-90,123,11,5,1399.0397027532358,1651.1834309118783,1441.3662933945568,1607.7885908066069,1380.455426440922,1661.1332091332908,0.05377155190571167,-0.43705508347317057,0.03310958724627011,0.029706090299882568,0.0047839618954297405,0.006703978536243113,0.006690309043669541,-7.135590226686854e-4,0.04362156838685083,0.7496723839703687,0.060488080028919144,-0.0019006231852751326,0.5294601756888855,-1.6206283070277934,0.04623329890543884,0,0,0,8.58251383168411,0.11911487687932265,-0.4007817049381046,35.73546769966106,-41.04671057781934,-120.04683041893213,108.37017895925464,-0.07781304854768667,0.6661509427561971,0.9861111111111107,4,89,-124,213,-6,252.1437281586425,166.42229741205006,280.67778269236874,0.8102224087241424,0.7227219452314323,0.8342028017123533
A,113551006,2021-05-16T03:50:00Z,10,Early,34,18,Eels,Warriors,0.04852959688510097,0.05828646325404018,8.675155838715241,8.56442116972493,0.1758359191855249,0.1638694136865376,0.025466582139920688,0.02150506139463187,0,0.04386979755695476,0.008164431635399356,0.00841978758909459,0.009078127426324741,0.007098932381082255,0.027591381707703415,0.02873367922308915,0.28691071927062917,0.2770817785695032,6.427417168346232,6.75629609257426,0.24166926763760185,0.16522545794707583,0.04228088774376104,0.04077491829923419,1.4155902384340677,1.114079824755667,31.873290808564086,31.121955066441956,0.03449994298683659,0.026501220255241206,0,0,0.023155360835122322,0,0.06002490994451957,0,24.135401260661922,19.814352112542984,77.24051359203072,77.72828055617809,50.88998573692562,50.09599344903407,1247.680335701315,1341.9150373185955,1363.7580430506212,1332.0623235025257,977.4017131424433,1107.4965269981842,1263.6038475286782,1062.1177082493703,1.6928831050910127,1.3213858287779752,1.4404857092025083,1.452171450335977,8.746527777777779,6.993055555555555,16,8,260,189,124,216,136,-27,2,8,1617.6631854533537,1455.7656776190927,1560.3390553908944,1464.4506829001132,1665.062634724271,1453.882483454879,0.0097568663689392085,-0.11073466899031104,-0.011966505498987312,-0.003961520745288816,0,2.553559536952344e-4,-0.0019791950452424864,0.0011422975153857345,-0.009828940701125943,0.3288789242280279,-0.07644380969052603,-0.0015059694445268487,-0.3015104136784008,-0.7513357421221301,-0.007998722731595385,0,0,0,-4.321049148118938,0.48776696414736875,-0.7939922878915482,94.2347016172805,-31.69571954809544,130.09481385574088,-201.48613927930796,-0.37149727631303753,0.011685741133468763,-1.7534722222222232,-8,-71,92,-163,6,-161.89750783426098,-95.8883724907812,-211.1801512693919,0.2825278563692391,0.3654056562168856,0.2287027573132864
H,113551007,2021-05-16T06:05:00Z,10,Early,18,44,Dragons,Storm,0.00716228936065027,0.020171942201775567,8.96652044117004,8.366616779405447,0.17963338941499105,0.163089857888688,0.02756481785641351,0.029550298647542026,0,0.04399657488115918,0.004812915335304251,0.00831423504343756,0.0052198493461252755,0.011045048167371592,0.02528769111798296,0.02825419367172178,0.24979509181998688,0.3149105525084785,6.772854991630407,5.389048033268301,0.2215719210239923,0.289329979357296,0.03411414794636072,0.030444149382791788,0.9301959440035611,1.3308405413536817,33.51934713177034,24.52082438080822,0.013602700253430747,0.022880981073299306,0,0,0.019592638338348796,0.02061355816393765,0.04837821301224105,0,19.898291654285472,30.219702602611758,76.14849429462797,76.95371563610004,48.236030223860304,51.304839764581054,1314.3764552516632,1319.5971576846518,1279.6034611747493,1307.9336291170798,1172.4383010226177,916.7652002186201,1073.511371400278,1299.0900551566845,1.7869297238371766,2.0493491624249183,1.9784605401083903,1.3252790858717476,7,9.84375,10,14,193,292,169,108,24,184,6,3,1440.6523353235104,1739.1361199164376,1462.2885959110843,1677.1851333732586,1434.9055402219096,1779.4475798878716,0.013009652841125298,-0.5999036617645928,-0.016543531526303057,0.0019854807911285147,0,0.00350131970813331,0.005825198821246317,0.002966502553738818,0.06511546068849161,-1.383806958362106,0.06775805833330367,-0.0036699985635689353,0.4006445973501206,-8.998522750962117,0.009278280819868558,0,0.0010209198255888528,0,10.321410948326285,0.8052213414720768,3.06880954072075,5.2207024329886735,28.33016794233049,-255.6731008039976,225.57868375640646,0.26241943858774164,-0.6531814542366428,2.84375,4,99,-61,160,-3,298.4837845929271,214.89653746217436,344.54203966596197,0.8478982302245629,0.7750490447707596,0.8790371206574421
